program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;6.31631;6.42;27;80;NA;0.283548;NA;4.8e-05;3;6.31314;4.8e-05;3;6.31584;NA;NA;NA;NA;NA;NA;0.2835;36001;6.20444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;7.96028;8.07;26;95;NA;0.283548;NA;4.8e-05;3;7.9576;4.8e-05;3;7.95906;NA;NA;NA;NA;NA;NA;0.2835;36001;7.74141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;5.72087;5.84;25;88;NA;0.283548;NA;4.8e-05;3;5.71807;4.8e-05;3;5.72063;NA;NA;NA;NA;NA;NA;0.2835;36001;5.56205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;3.36204;3.48;26;100;NA;0.283548;NA;4.8e-05;3;3.35968;4.8e-05;3;3.36074;NA;NA;NA;NA;NA;NA;0.2835;36001;3.25102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;3.57886;3.68;28;115;NA;0.283548;NA;4.8e-05;3;3.57677;4.8e-05;3;3.57793;NA;NA;NA;NA;NA;NA;0.2835;36001;3.44258;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;7.69;376;3;NA;NA;NA;27900;27900;27900;NA;NA;248400;84601;10;30;15.5199;15.63;34;177;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;14.6552;NA;NA;NA;0.0279;900;0.302895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;15.7672;15.88;34;178;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;14.8958;NA;NA;NA;0.0279;900;0.30756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;5.74018;5.85;34;126;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;5.40809;NA;NA;NA;0.0279;900;0.11017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;13.1252;13.23;32;181;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;12.3336;NA;NA;NA;0.0279;900;0.259881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;13.4409;13.55;32;176;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;12.7463;NA;NA;NA;0.0279;900;0.197595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;7.30549;7.41;34;116;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;6.95919;NA;NA;NA;0.0279;900;0.0899763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;11.6819;11.78;33;65;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;11.25;NA;NA;NA;0.0279;900;0.215583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;8.48309;8.59;34;193;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;7.87386;NA;NA;NA;0.0279;900;0.169962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;14.8996;15.03;32;155;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;14.1354;NA;NA;NA;0.0279;900;0.305741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;13.3116;13.41;33;107;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;12.8511;NA;NA;NA;0.0279;900;0.244709;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;15.6541;15.77;34;176;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;14.7991;NA;NA;NA;0.0279;900;0.318672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;16.1224;16.23;34;176;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;15.2064;NA;NA;NA;0.0279;900;0.354146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;15.439;15.55;32;174;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;14.5957;NA;NA;NA;0.0279;900;0.301777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;11.8394;11.96;33;144;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;11.3268;NA;NA;NA;0.0279;900;0.195531;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;15.431;15.54;34;177;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;14.5814;NA;NA;NA;0.0279;900;0.300838;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;15.2925;15.40;34;165;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;14.4222;NA;NA;NA;0.0279;900;0.302564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;15.8408;15.95;34;168;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;14.9749;NA;NA;NA;0.0279;900;0.319236;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;8.05259;8.16;33;178;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;7.47129;NA;NA;NA;0.0279;900;0.161039;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;13.0968;13.20;34;145;NA;0.5805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5526;35101;12.5026;NA;NA;NA;0.0279;900;0.270303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
