program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;0.340149;0.38;12;141;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.32754;NA;NA;NA;6.4e-05;1;0.000863085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;0.330115;0.37;10;140;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.317516;NA;NA;NA;6.4e-05;1;0.000639973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;0.347065;0.39;12;161;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.334929;NA;NA;NA;6.4e-05;1;0.00113829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;0.340887;0.38;12;160;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.328957;NA;NA;NA;6.4e-05;1;0.000593293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;0.340618;0.39;10;154;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.329014;NA;NA;NA;6.4e-05;1;0.000617177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;0.324562;0.36;12;140;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.312994;NA;NA;NA;6.4e-05;1;0.000604593;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;0.344331;0.38;12;159;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.332245;NA;NA;NA;6.4e-05;1;0.000903975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;0.320572;0.37;10;120;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.31246;NA;NA;NA;6.4e-05;1;0.00083298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;0.345785;0.39;12;154;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.333692;NA;NA;NA;6.4e-05;1;0.000928392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;0.331862;0.38;10;152;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.32019;NA;NA;NA;6.4e-05;1;0.000711382;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;0.349298;0.38;12;162;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.336955;NA;NA;NA;6.4e-05;1;0.00116409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;0.340662;0.38;10;160;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.329206;NA;NA;NA;6.4e-05;1;0.0007364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;0.353821;0.39;12;152;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.342634;NA;NA;NA;6.4e-05;1;0.000847781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;0.342849;0.38;12;159;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.330449;NA;NA;NA;6.4e-05;1;0.000608123;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;0.346307;0.38;12;157;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.33407;NA;NA;NA;6.4e-05;1;0.000741936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;0.338129;0.38;12;159;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.326219;NA;NA;NA;6.4e-05;1;0.000835852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
