program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
32;FIELD;semidishonest;temi;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;0.0922576;0.58;31;86;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;temi;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;0.116672;0.58;26;84;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;temi;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;0.101925;0.54;29;84;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;temi;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;0.168372;0.59;29;79;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;temi;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;0.0976219;0.50;30;86;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;temi;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;0.0999341;0.48;29;84;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;temi;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;0.194298;0.57;29;74;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;0.55;29;1;900;900;900;NA;NA;NA;NA;NA;NA;901;10;30;0.13057;16.48;120;99;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;0.0805097;9.60;102;99;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;0.072763;7.24;101;99;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;0.0835012;5.88;102;98;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;0.0756793;4.91;101;98;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;0.0797951;4.25;103;98;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;0.0644272;3.74;101;98;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;0.10032;3.37;101;97;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;0.0763588;3.06;102;97;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;0.0820053;2.78;101;97;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;0.0753163;2.55;103;97;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;0.0793386;2.42;101;96;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;0.0952704;2.28;103;95;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;0.0759259;2.10;103;97;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;0.0669779;1.98;101;96;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;0.0661724;1.86;101;96;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;0.0660671;1.79;102;97;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;0.0700096;1.72;101;96;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;FIELD;semidishonest;soho;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;0.0730619;1.64;100;96;~3600;0.0288;0.0576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;8.51;464;4;NA;NA;NA;57600;57600;57600;NA;NA;529200;119701;10;30;15.4121;15.52;37;40;NA;9.36182;NA;4.8e-05;3;15.3947;4.8e-05;3;15.4118;0.000116;5;0.00650048;NA;NA;NA;9.36154;54904;15.1255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;15.2423;15.35;37;96;NA;9.36182;NA;4.8e-05;3;15.2261;4.8e-05;3;15.2415;0.000116;5;0.00712377;NA;NA;NA;9.36154;54904;14.7166;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;16.5522;16.66;37;109;NA;9.36182;NA;4.8e-05;3;16.5372;4.8e-05;3;16.5521;0.000116;5;0.00742687;NA;NA;NA;9.36154;54904;15.8575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;18.352;18.47;35;104;NA;9.36182;NA;4.8e-05;3;18.3358;4.8e-05;3;18.3522;0.000116;5;0.00326335;NA;NA;NA;9.36154;54904;17.7053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;15.1646;15.27;37;110;NA;9.36182;NA;4.8e-05;3;15.1512;4.8e-05;3;15.1646;0.000116;5;0.00231497;NA;NA;NA;9.36154;54904;14.4933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;9.59376;9.71;35;55;NA;9.36182;NA;4.8e-05;3;9.58062;4.8e-05;3;9.59428;0.000116;5;0.00215808;NA;NA;NA;9.36154;54904;9.31694;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;11.4393;11.55;37;103;NA;9.36182;NA;4.8e-05;3;11.4258;4.8e-05;3;11.4405;0.000116;5;0.00380793;NA;NA;NA;9.36154;54904;10.8946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;11.2988;11.40;36;108;NA;9.36182;NA;4.8e-05;3;11.2864;4.8e-05;3;11.2986;0.000116;5;0.00259399;NA;NA;NA;9.36154;54904;10.7901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;14.5337;14.64;37;112;NA;9.36182;NA;4.8e-05;3;14.5205;4.8e-05;3;14.5329;0.000116;5;0.00229574;NA;NA;NA;9.36154;54904;13.8801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;10.8187;10.94;37;74;NA;9.36182;NA;4.8e-05;3;10.8054;4.8e-05;3;10.8201;0.000116;5;0.00193672;NA;NA;NA;9.36154;54904;10.5411;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;8.09616;8.20;36;65;NA;9.36182;NA;4.8e-05;3;8.08402;4.8e-05;3;8.09592;0.000116;5;0.00169484;NA;NA;NA;9.36154;54904;7.82518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;17.8324;17.94;37;108;NA;9.36182;NA;4.8e-05;3;17.8184;4.8e-05;3;17.8317;0.000116;5;0.00308591;NA;NA;NA;9.36154;54904;17.1217;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;12.3471;12.46;35;117;NA;9.36182;NA;4.8e-05;3;12.3333;4.8e-05;3;12.3471;0.000116;5;0.00190112;NA;NA;NA;9.36154;54904;11.7173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;16.4048;16.51;37;82;NA;9.36182;NA;4.8e-05;3;16.3922;4.8e-05;3;16.4036;0.000116;5;0.00317092;NA;NA;NA;9.36154;54904;15.8813;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;8.43404;8.54;35;88;NA;9.36182;NA;4.8e-05;3;8.42157;4.8e-05;3;8.434;0.000116;5;0.00260932;NA;NA;NA;9.36154;54904;8.06492;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;14.8259;14.93;38;82;NA;9.36182;NA;4.8e-05;3;14.8128;4.8e-05;3;14.8252;0.000116;5;0.0019184;NA;NA;NA;9.36154;54904;14.5478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;10.3292;10.43;36;90;NA;9.36182;NA;4.8e-05;3;10.3165;4.8e-05;3;10.3285;0.000116;5;0.00231981;NA;NA;NA;9.36154;54904;10.0558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;11.105;11.22;37;101;NA;9.36182;NA;4.8e-05;3;11.0921;4.8e-05;3;11.1037;0.000116;5;0.00770258;NA;NA;NA;9.36154;54904;10.6442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;12.7168;12.82;37;102;NA;9.36182;NA;4.8e-05;3;12.7042;4.8e-05;3;12.7165;0.000116;5;0.003067;NA;NA;NA;9.36154;54904;12.1625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;8.51;464;4;NA;NA;NA;57600;57600;57600;NA;NA;529200;119701;10;30;42.2831;42.40;46;110;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.639281;30.6016;213;10.1788;NA;NA;NA;17.408;55006;30.1004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;36.0159;36.12;47;119;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.594133;30.6016;213;6.68961;NA;NA;NA;17.408;55006;27.2896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;29.1409;29.25;46;140;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.505209;30.6016;213;4.90846;NA;NA;NA;17.408;55006;22.1721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;31.6924;31.80;48;144;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.555089;30.6016;213;3.94167;NA;NA;NA;17.408;55006;25.655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;30.177;30.30;46;143;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.537023;30.6016;213;3.23045;NA;NA;NA;17.408;55006;24.8515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;25.7525;25.86;47;157;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.420748;30.6016;213;2.61796;NA;NA;NA;17.408;55006;20.9736;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;25.8402;25.95;47;154;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.479187;30.6016;213;2.33697;NA;NA;NA;17.408;55006;21.5134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;26.9311;27.04;46;148;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.507624;30.6016;213;2.08647;NA;NA;NA;17.408;55006;22.7596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;26.5368;26.64;45;150;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.444321;30.6016;213;1.79221;NA;NA;NA;17.408;55006;22.6763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;24.8429;24.95;46;156;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.496984;30.6016;213;1.65578;NA;NA;NA;17.408;55006;21.0679;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;24.4011;24.52;45;124;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.503653;30.6016;213;1.52166;NA;NA;NA;17.408;55006;21.0518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;27.0486;27.16;46;168;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.506668;30.6016;213;1.4044;NA;NA;NA;17.408;55006;23.5656;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;26.2033;26.32;46;164;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.497727;30.6016;213;1.32402;NA;NA;NA;17.408;55006;22.7608;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;25.6785;25.80;45;137;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.485953;30.6016;213;1.24039;NA;NA;NA;17.408;55006;22.4368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;23.7687;23.89;47;170;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.489469;30.6016;213;1.17666;NA;NA;NA;17.408;55006;20.533;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;26.6996;26.81;47;164;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.5061;30.6016;213;1.18575;NA;NA;NA;17.408;55006;23.4216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;23.3922;23.51;46;141;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.4843;30.6016;213;1.12297;NA;NA;NA;17.408;55006;20.3856;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;25.0178;25.13;45;170;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.488346;30.6016;213;1.10176;NA;NA;NA;17.408;55006;21.8287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;25.23;25.34;47;150;NA;65.4223;NA;NA;NA;NA;NA;NA;NA;0.002332;107;0.472635;30.6016;213;1.06084;NA;NA;NA;17.408;55006;22.1243;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;ps-rep-bin;3;8.51;464;4;NA;NA;NA;57600;57600;57600;NA;NA;529200;119701;10;30;80.6702;80.78;394;29;NA;76.1798;NA;9.6e-05;6;52.9219;9.6e-05;6;80.6687;0.004652;167;0.117328;NA;NA;NA;76.1704;54960;77.8349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;61.7192;61.83;390;38;NA;76.1798;NA;9.6e-05;6;42.9498;9.6e-05;6;61.7181;0.004652;167;0.0915538;NA;NA;NA;76.1704;54960;58.7941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;51.8863;52.00;391;45;NA;76.1798;NA;9.6e-05;6;37.7328;9.6e-05;6;51.9101;0.004652;167;0.203805;NA;NA;NA;76.1704;54960;49.0101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;45.4341;45.54;392;50;NA;76.1798;NA;9.6e-05;6;33.8519;9.6e-05;6;45.4329;0.004652;167;0.138514;NA;NA;NA;76.1704;54960;42.4391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
